,,,,,0,1,2,3,4
0,0,0,0,0,10.209978952570225,10.061782013029086,10.061782013029086,28.0445644294496,9.932576345424426
0,0,0,0,1,19.896738063782,12.245553763020798,23.218597848646667,18.8070642574038,11.727464954404361
0,0,0,0,2,2.7621403500709225,11.036195939360473,3.030516616004845,12.245553763020798,0.18015594452324724
0,0,0,1,0,11.471476523522236,13.338838575459322,13.199560373397244,28.363621888653693,11.775687098659326
0,0,0,1,1,10.900592798203725,10.202521325735221,12.129276003187618,12.420736243553934,30.713575542162978
0,0,0,1,2,11.487300212117677,11.318881851998185,10.684175059342916,16.647274102079237,8.328309001827213
0,0,0,2,0,2.175078243619967,2.7121746517388536,9.4944653876049,-0.24270566411720473,28.69023441075012
0,0,0,2,1,12.064980429237808,10.932723332109346,11.999717419045965,19.198207674366916,13.078256017328883
0,0,0,2,2,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,26.8735644294496,11.768117432535012,31.371176114532485,13.294728140101512,10.841914561173397
0,0,1,0,1,13.820931750510358,15.865593610271006,31.371176114532485,14.53482810948366,16.453480236498116
0,0,1,0,2,11.855548949893262,9.544844818145721,13.79366469992593,14.21814461740927,8.606392830448893
0,0,1,1,0,21.80110798650464,28.7735644294496,13.999532276625125,22.98133003641809,22.974533729809494
0,0,1,1,1,13.186831682182651,8.286822475470789,32.558588921000855,13.999532276625125,16.9787995873593
0,0,1,1,2,11.789831184506559,15.425333102177929,14.324892811339081,12.304922858599976,14.416263241791999
0,0,1,2,0,13.815135467239203,13.163842741646778,30.27970052117678,12.082796806372553,11.556572641320132
0,0,1,2,1,12.30500814453727,10.925844741915078,26.90121420809548,7.139827491016753,39.82949539785418
0,0,1,2,2,0.0,0.0,0.0,0.0,0.0
0,0,2,0,0,2.073436566060563,11.343578968610686,1.7555593328376382,6.768401696655597,6.768401696655597
0,0,2,0,1,15.332198440612952,16.275008948389107,8.753721469648847,9.958729793482226,11.564434212466576
0,0,2,0,2,3.8067013206462708,4.007078615493954,2.4079276436374464,23.241693155141157,-0.5476904272289413
0,0,2,1,0,11.107825235117444,7.778440935324269,9.453139150130493,35.627690656296686,20.79459602474558
0,0,2,1,1,14.189000997164152,13.617649429414831,9.50859253386136,36.76017272577123,14.267128063141492
0,0,2,1,2,10.395393766015411,10.255854389413871,7.095929346886402,12.378349322683961,10.027552935344518
0,0,2,2,0,2.050305013485467,2.7121746517388536,4.494465387604899,-0.1646402715362454,18.69929582934441
0,0,2,2,1,14.154090102862051,1.7091054326033674,8.558932867940065,19.784515740789317,39.07330504453728
0,0,2,2,2,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,11.555463094313465,12.030516616004844,10.642906209533399,12.349256017328885,10.192722267503749
0,1,0,0,1,12.367423004595997,28.923645893353488,12.978635306169007,13.654103289501991,11.969407789512621
0,1,0,0,2,13.050591299469414,19.506729388636554,8.05561408426384,13.182757248195179,8.348398182933796
0,1,0,1,0,14.014771208854592,17.640493394613483,12.229608707314688,24.757144617409267,13.163842741646778
0,1,0,1,1,12.73470211831945,13.100698715838758,13.100698715838758,37.09764618936696,13.020783631259416
0,1,0,1,2,16.732394556271327,16.79420840488734,16.713891571191507,14.937266125111798,11.661905360619869
0,1,0,2,0,10.507840085118001,12.32313176460353,8.545018848844409,11.206939617583792,10.202521325735221
0,1,0,2,1,11.528653018958053,11.955477348415478,9.206972748240755,9.580735173680656,20.720035702056208
0,1,0,2,2,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,11.791020723900726,23.744341353053958,32.51621282640529,13.01958853737792,12.375861823350588
0,1,1,0,1,18.84898301813129,20.135000923004608,14.192596044526237,16.222043568133063,26.43607077484366
0,1,1,0,2,11.29341355965738,12.404991191129955,11.976353534435258,11.60832547428516,5.9118152887485405
0,1,1,1,0,17.768748638023997,21.262439932622748,12.4039898675518,12.181413145620379,8.76058558520253
0,1,1,1,1,24.149731870814886,23.174762725771224,20.854165153359997,18.28430289559121,18.535067831487716
0,1,1,1,2,19.477422115218513,21.594786492340663,19.005898889382387,34.64794525717823,14.309716324173856
0,1,1,2,0,11.611916275579567,11.877641612528834,39.10896151194409,26.293252669308288,13.068381120125224
0,1,1,2,1,18.040049495339638,27.435354434594228,27.435354434594228,13.946396440697193,27.085128383166417
0,1,1,2,2,0.0,0.0,0.0,0.0,0.0
0,1,2,0,0,11.328115721085396,25.013914629837757,7.377544899184931,2.569708409454506,9.606397746925632
0,1,2,0,1,14.536089538631318,17.935231066074994,10.536089538631318,30.7839501785746,14.38875261037639
0,1,2,0,2,13.102594646389331,33.585724463298156,7.700037596774164,11.578008046690488,9.699124107288535
0,1,2,1,0,13.782331616290621,24.421592060396172,10.059234277258167,26.29662663645876,9.46627085634919
0,1,2,1,1,13.306961571345413,13.16369353025376,8.959048843090512,11.968954312466277,16.279608707314686
0,1,2,1,2,12.883136207164762,19.973947171192876,14.25078544094415,21.553611668874595,14.420240600194852
0,1,2,2,0,10.704706173567232,11.857570419257971,5.191656372715181,8.232804642591143,10.934142219186624
0,1,2,2,1,13.249676450621992,18.501210640977963,8.172147465666507,10.000569161592587,31.403564390415568
0,1,2,2,2,0.0,0.0,0.0,0.0,0.0
0,2,0,0,0,2.3672406844498277,-1.6327593155501727,12.421953102505043,3.7198185881431773,3.5433367608829482
0,2,0,0,1,11.171049490163968,11.887667031977497,34.07258648844029,6.440052675837457,12.767230844151422
0,2,0,0,2,2.5433367608829482,3.2045140157288987,3.7621403500709225,3.741378538277586,-0.6324397707536589
0,2,0,1,0,9.579369428006679,6.91971766902871,9.735168157618164,27.12089598405301,6.5783298451830525
0,2,0,1,1,10.65534425976389,10.034777545900155,11.771265943281461,12.241913402906441,31.574914629837753
0,2,0,1,2,11.246459717443745,10.841913231358582,11.02181374569937,16.92635783166342,6.325246963893054
0,2,0,2,0,2.692368627337256,1.8126318081525055,3.230357723592359,2.9281831673031666,9.188298964574656
0,2,0,2,1,11.333524264201419,12.405140611027662,11.494214628975996,12.27624915751315,35.39728205135826
0,2,0,2,2,0.0,0.0,0.0,0.0,0.0
0,2,1,0,0,10.861772867188074,8.72077137710172,30.417845898332615,10.063287650295624,17.324010295901772
0,2,1,0,1,15.185203860171157,15.57715388386411,21.610429762113675,14.419647287487107,14.8312739207976
0,2,1,0,2,10.732384213623735,6.0463641913414,23.53031639517449,7.697770919072548,9.374566148938952
0,2,1,1,0,10.673449433321123,10.250823854293662,11.912100601623031,27.696875737249893,11.094343320724594
0,2,1,1,1,19.463397842177187,15.463397842177187,44.503014220976674,15.245053451419723,18.20277546296713
0,2,1,1,2,20.000270901836185,14.812560630912522,17.168752630068237,32.938600297334965,17.77891029834319
0,2,1,2,0,10.59123806571312,11.863962900350618,26.08987260045994,10.147488977513058,23.49064375930195
0,2,1,2,1,16.83926164473684,22.91174702039835,23.343891266063363,15.327571727627614,17.620457772065297
0,2,1,2,2,0.0,0.0,0.0,0.0,0.0
0,2,2,0,0,0.0,0.0,0.0,0.0,0.0
0,2,2,0,1,0.0,0.0,0.0,0.0,0.0
0,2,2,0,2,0.0,0.0,0.0,0.0,0.0
0,2,2,1,0,0.0,0.0,0.0,0.0,0.0
0,2,2,1,1,0.0,0.0,0.0,0.0,0.0
0,2,2,1,2,0.0,0.0,0.0,0.0,0.0
0,2,2,2,0,0.0,0.0,0.0,0.0,0.0
0,2,2,2,1,0.0,0.0,0.0,0.0,0.0
0,2,2,2,2,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,34.40257579956456,18.09788389950305,15.280919628623371,23.105228844182808,12.471476523522234
1,0,0,0,1,30.896738063782,25.420042482407553,24.85686234948054,26.858291119569497,26.90472170486103
1,0,0,0,2,26.843477012745325,12.796330155668343,12.739010312939731,12.109978952570225,12.533274279064429
1,0,0,1,0,38.54868425278646,19.89775656439861,12.200698715838758,20.34108583002176,14.022684427002027
