,,,,,0,1,2,3,4
0,0,0,0,0,10.347019566848155,20.61457596025499,2.3713158380068498,4.657833817930223,12.155800986142053
0,0,0,0,1,15.893108804409703,13.738168442017798,16.480101624417596,14.045605495319641,20.605693033470835
0,0,0,0,2,5.813976692583619,6.3590865227934135,6.35440566781838,13.464726363547236,3.869485166873602
0,0,0,1,0,18.054665269611483,26.601733642872198,21.902374911539894,23.57123817047927,17.98729314300973
0,0,0,1,1,20.117327063868373,19.206044877208576,25.226579933065626,20.884055482418074,20.66282572401509
0,0,0,1,2,14.35421307155492,15.043277981838116,13.624699942039925,16.626321292607223,13.321161936694658
0,0,0,2,0,3.492974216665236,4.627561720226502,4.442876123290038,2.286743086583953,4.32176121218747
0,0,0,2,1,13.870637002369653,13.772403887132945,10.109599247746868,18.06953076672552,33.50541163188912
0,0,0,2,2,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,15.997103748017931,20.756293635483956,33.20524629949153,19.320886437854558,15.986912355913319
0,0,1,0,1,16.65851708975639,17.00923725158125,17.133576276535162,11.411757967817309,21.17477768374782
0,0,1,0,2,16.729047215697136,9.207999672767535,24.966493254904574,16.93410162745443,9.390947554777222
0,0,1,1,0,19.316187055724424,23.67823828595865,27.713011611691332,22.361859203507255,21.571172537412725
0,0,1,1,1,17.42657976519611,6.581665211771849,19.443418951803054,19.227597961591645,19.088518096728773
0,0,1,1,2,17.25145306725933,11.176022611977501,18.98507614692358,20.269765539934028,15.120486875367344
0,0,1,2,0,13.699571256513593,10.198555651347121,27.893258759838556,12.999434547692106,12.61199496712533
0,0,1,2,1,16.757930282796355,15.390464285158039,16.674700407007986,12.80048800126944,29.67750329460106
0,0,1,2,2,0.0,0.0,0.0,0.0,0.0
0,0,2,0,0,5.695312435479632,11.993709360188113,19.70783169680237,6.259627826987106,12.625084450864698
0,0,2,0,1,12.274285453678807,18.218108922989764,9.253596538426004,7.681179716119825,18.39598539558743
0,0,2,0,2,5.817453921513513,23.927273085187274,6.287417375794269,6.11174345260092,2.3725186007528922
0,0,2,1,0,15.42355765701954,15.02442771770616,15.972377986706721,16.995684322004756,14.27231883749388
0,0,2,1,1,16.925234433256172,12.03595786946829,11.466096717846721,16.85074445592654,17.717964521671675
0,0,2,1,2,15.086301662606658,12.845312928625058,11.113399222282338,22.91683586302754,13.292573180144768
0,0,2,2,0,4.574453356850526,5.602561467625991,3.473775708725837,2.3767177333468847,23.767759867939088
0,0,2,2,1,14.081004323864494,13.749275430607499,14.598872109859894,10.954243817888388,25.282266325953657
0,0,2,2,2,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,16.25613893646285,33.25007947935804,15.870617227623894,17.220995257630307,15.653626708528972
0,1,0,0,1,17.547426553193233,17.462560396516487,16.944056975486507,16.509139172813768,33.13459974090003
0,1,0,0,2,16.496735452324675,22.356012464150773,16.5731303038083,15.299456212159857,13.478379779467915
0,1,0,1,0,16.823548351479978,32.38385388998556,18.168883122432312,18.061438822135173,18.761991603107113
0,1,0,1,1,17.873087608981173,18.02717311792186,15.380947837913283,17.094720999072706,30.86969306108667
0,1,0,1,2,18.713436433956577,24.425986701733457,7.845599967189055,20.03886008945652,17.654629950578816
0,1,0,2,0,16.089675155855,20.37663475074903,14.615939306161225,14.348588198902451,13.722690904267033
0,1,0,2,1,17.98142305902676,24.94998443468243,17.14037949344556,16.578411607200696,16.507268500802034
0,1,0,2,2,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,17.038829533352974,17.988980082703453,25.199459527944875,17.01494052840626,22.026322496818512
0,1,1,0,1,21.397079609570536,21.20159556006687,30.690764920247602,22.118477054404934,31.84977356332255
0,1,1,0,2,18.959544699102498,31.752760677635155,14.707321536933627,10.8448119150691,12.548435977493465
0,1,1,1,0,23.704091389082542,20.650183791750337,21.946926858663986,23.878554348784807,29.552890715481738
0,1,1,1,1,17.22589891191152,23.264684987571215,26.286965322793073,26.999798653925293,25.090420169411424
0,1,1,1,2,18.4540280915154,24.09799031493004,19.153665094667062,18.865719400020737,16.32617448498273
0,1,1,2,0,18.46025970445256,25.973454321268328,18.412674542305925,17.09678458053674,19.13392196807659
0,1,1,2,1,17.321795547393997,17.375660971138142,32.34654526050419,11.135914133636831,16.277902721322093
0,1,1,2,2,0.0,0.0,0.0,0.0,0.0
0,1,2,0,0,12.744966202084811,29.628831519181112,14.94209553693463,7.428527221290146,13.487077319498992
0,1,2,0,1,16.71944764558915,29.906816133635242,13.437823291796455,14.159496781830434,15.894245851483616
0,1,2,0,2,18.64262039662949,34.3546886882629,12.75352679951969,12.966554928193935,16.519093296959966
0,1,2,1,0,19.310711492886,28.48009190762147,12.253473115044525,16.097337037485545,17.40532793647538
0,1,2,1,1,18.917637672759206,18.85767167632463,14.119198031119684,23.309974267965423,17.30583033940439
0,1,2,1,2,17.533627224964526,23.517232207050263,17.098695659307726,18.404044792624255,16.996082304013264
0,1,2,2,0,18.152859830375156,19.688672629443683,10.833378017318495,15.015170780589257,13.905789211071168
0,1,2,2,1,19.175875516875347,19.605199247065695,19.60750242993458,17.718797914598138,23.560936395940136
0,1,2,2,2,0.0,0.0,0.0,0.0,0.0
0,2,0,0,0,4.398641463297104,2.4448539971355014,19.60424505225577,4.982224463270002,5.281057948032896
0,2,0,0,1,14.041215163064523,14.326938033438411,13.579843682763414,7.839358442070349,24.947051000761228
0,2,0,0,2,2.376213453948166,4.500781247672806,14.940122491613785,4.815231889308369,4.765905197614312
0,2,0,1,0,16.612030098202833,12.830200772023677,21.254147267133533,26.45654398095667,14.793312119545169
0,2,0,1,1,18.04664952792195,11.277944769023577,12.685730854141555,34.94637034797683,18.16541353926211
0,2,0,1,2,12.84425254099632,8.58817753833574,10.932096308016481,21.352006939109923,11.420793831844342
0,2,0,2,0,9.383148143856038,4.356635418197445,14.982649928375654,8.351127348929865,14.183282770549042
0,2,0,2,1,14.719062273697562,14.170199641446725,15.117479528305113,13.534402892778647,22.681931431474815
0,2,0,2,2,0.0,0.0,0.0,0.0,0.0
0,2,1,0,0,22.435970536774107,12.987903336940445,36.442930881239626,11.272503531581203,19.571621398697445
0,2,1,0,1,17.514859729952676,13.835481180837562,13.844488429631502,11.750972162879835,24.101721967802124
0,2,1,0,2,11.599826660826874,14.774861113395168,17.861760246825927,10.42682695113566,15.279473015781884
0,2,1,1,0,14.48339020829792,14.934307907924909,24.8468770448646,15.29011399821278,11.303086890647053
0,2,1,1,1,15.131850199321267,14.73906405329102,16.38253647954599,16.23745108454758,15.202057796831074
0,2,1,1,2,17.107492411542953,17.20494097786089,16.03758789876122,23.738126844413195,15.857282719669417
0,2,1,2,0,13.69296610537512,9.109859289811727,26.04763332895048,15.608019767574515,14.362012841463706
0,2,1,2,1,17.413687176938772,14.278042214866858,24.76967533831098,19.299385235805822,19.120897789965206
0,2,1,2,2,0.0,0.0,0.0,0.0,0.0
0,2,2,0,0,0.0,0.0,0.0,0.0,0.0
0,2,2,0,1,0.0,0.0,0.0,0.0,0.0
0,2,2,0,2,0.0,0.0,0.0,0.0,0.0
0,2,2,1,0,0.0,0.0,0.0,0.0,0.0
0,2,2,1,1,0.0,0.0,0.0,0.0,0.0
0,2,2,1,2,0.0,0.0,0.0,0.0,0.0
0,2,2,2,0,0.0,0.0,0.0,0.0,0.0
0,2,2,2,1,0.0,0.0,0.0,0.0,0.0
0,2,2,2,2,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,28.662673140182257,17.68156509267861,17.220431324102123,16.7605283009673,16.39301050865906
1,0,0,0,1,27.971010457852937,23.31635547324335,27.69256482077152,27.616132058934483,27.064370826090375
1,0,0,0,2,21.036588038091466,17.44232478588021,17.6116096702981,16.672772826508172,13.227134112791111
1,0,0,1,0,34.520431139301856,28.36444203343977,26.18242354265725,28.50086002307123,26.221199429151298
1,0,0,1,1,31.757485965744365,27.360353667572134,23.15438836559438,31.13700329278588,29.91602957351023
1,0,0,1,2,32.9106923016854,22.899944205907428,25.91584729034721,25.785111989820557,20.701231525090883
1,0,0,2,0,17.90307096553276,16.043624969576097,23.453543411265365,16.918147711579213,16.962131142578286
1,0,0,2,1,37.07841059197355,25.192554311769555,20.515383687807766,22.433544864461613,29.05227035330197
1,0,0,2,2,0.0,0.0,0.0,0.0,0.0
1,0,1,0,0,37.84648617631134,22.768671774149613,24.588800538678296,23.781041768486073,22.481113434167654
1,0,1,0,1,27.54378196840841,28.003052912387457,29.321916582225313,23.44553367607635,27.596014258250698
1,0,1,0,2,31.341383385685234,23.3707737766406,25.02672715874879,22.54184417581773,19.87495844269531
1,0,1,1,0,38.74907928808881,25.690997463479366,29.055468571775183,28.536981712319083,30.385605063910553
1,0,1,1,1,35.04510685279444,26.935064125183295,27.83755157473378,27.613569545110096,27.416734560454834
1,0,1,1,2,31.097313842135698,24.64767984940739,27.229297954755264,30.230163691805394,22.55859415910804
1,0,1,2,0,40.22781902435534,22.680234362813344,24.022689158712176,24.422500624388128,22.12921713354925
1,0,1,2,1,39.06678121615765,19.306308539879126,26.193882714184504,21.760022274529597,25.781211656082974
1,0,1,2,2,0.0,0.0,0.0,0.0,0.0
1,0,2,0,0,27.827874973788283,16.317093505163715,11.09777145848966,17.353951099301263,16.04921318727175
1,0,2,0,1,37.5260592302678,22.701015045819908,21.685392526632846,23.741498986513285,31.52823879481057
1,0,2,0,2,21.391214113500443,15.338628727999348,11.664231056582693,20.59150245384338,10.0005209787413
1,0,2,1,0,30.39064037601021,24.18169085292589,23.65461995730601,24.114995341419927,21.146214209090182
1,0,2,1,1,27.25883632044391,23.340690645117363,19.97696514973328,25.771882984186206,23.61726950245683
1,0,2,1,2,27.743978203310643,25.296470217061547,19.87141621455782,24.52577669716952,19.58581206104075
1,0,2,2,0,19.641744718211605,16.750499620313605,11.96355550906991,12.84260368193609,17.201077668887372
1,0,2,2,1,29.376828579201785,26.113440400847445,23.481418267222278,28.132365456223248,26.556859864776925
1,0,2,2,2,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0,40.94179687547196,27.577732086374922,26.157089600120567,25.920598124482282,28.58014018541602
1,1,0,0,1,36.89671322787035,27.121307508557763,28.34030366294981,27.723439748179665,26.653792442340013
1,1,0,0,2,35.873363372866066,23.503734834683392,20.465956194827157,28.663323952496768,21.30576801288809
1,1,0,1,0,29.360610454055653,29.34170231830715,26.49224337589176,33.099298254643074,24.742305911358013
1,1,0,1,1,40.55424128775644,30.00890641444427,27.82701778839782,28.49582170818562,28.24613305412271
1,1,0,1,2,30.65270961422624,29.48227267292962,25.26802215957409,27.026763963125312,26.90963659741583
1,1,0,2,0,34.04440810918793,23.74239680528892,22.98325688969745,24.915762862871027,25.07964364147378
1,1,0,2,1,30.048900703405305,26.83213373445674,21.668962878322116,25.021205818970763,26.61439613370241
1,1,0,2,2,0.0,0.0,0.0,0.0,0.0
1,1,1,0,0,33.00836421118381,28.83785447122393,26.12330593252996,26.280027018128802,25.228341593757307
1,1,1,0,1,38.50263615750642,32.45679006198225,31.519227328004554,25.99804615542296,29.608050292321188
1,1,1,0,2,36.28541881680949,23.898385857969938,23.2198203462861,22.446624546483537,20.085514716693748
1,1,1,1,0,38.33064523348544,26.314935416356064,28.126047043890388,27.320020918101235,28.406271689014105
1,1,1,1,1,35.49874100652758,28.677999083398817,27.191460833491494,28.038076208060026,28.71995537732757
1,1,1,1,2,34.20601763361444,26.499984427248535,27.05815694148875,25.56198537155258,25.111566980785753
1,1,1,2,0,28.072142733530114,24.025066719980792,23.469869617977704,20.382745007809714,24.353667653869458
1,1,1,2,1,27.716072957338184,25.407372441872738,27.649652161818935,27.50841378114208,30.33536662332923
1,1,1,2,2,0.0,0.0,0.0,0.0,0.0
1,1,2,0,0,26.376124543417802,32.81791420646378,26.18255179005586,22.666142455094462,16.57039204336283
1,1,2,0,1,29.74108008600132,28.578571269992658,27.25686538729758,27.73342276530099,32.794540235307274
1,1,2,0,2,31.8463311511289,24.857679209949833,24.172568255892884,27.087954060070512,21.815557313265398
1,1,2,1,0,31.606570388289228,25.810397170830107,27.898755045174273,25.928650494730977,24.182464638506286
1,1,2,1,1,32.18470246632175,30.77392283047828,25.61513760417088,29.98325545430875,24.59380183213242
1,1,2,1,2,30.640763180315453,32.22374613447054,31.15722762263156,30.9615761751229,27.679437872675038
1,1,2,2,0,29.31594316748986,25.44839440603085,18.68844166299494,20.00747120224165,24.46345051298107
1,1,2,2,1,31.540237130604925,28.805052789354924,29.577378723917192,24.377908634295277,28.671273188351165
1,1,2,2,2,0.0,0.0,0.0,0.0,0.0
1,2,0,0,0,18.41594169324943,13.132976642275501,18.096400721372483,20.176758054383548,17.294136394761697
1,2,0,0,1,27.08601903854317,21.912035644452672,27.345724376175397,27.329046312328153,25.840740382750802
1,2,0,0,2,21.44446425709678,14.518089173171322,14.85310235245675,16.46133712281041,8.762928146499684
1,2,0,1,0,36.024691257428316,26.09006751273452,28.19177568780289,26.657871911583264,18.956274772889223
1,2,0,1,1,35.185324449566274,21.2150574148139,24.98756293251366,25.34741149550365,27.424044294408397
1,2,0,1,2,35.88809522568557,23.219362314831496,22.4468064840164,25.931716362753786,22.465736841800926
1,2,0,2,0,22.6848738886374,15.194688337282088,15.14548967050782,14.099607547102663,14.605458399677643
1,2,0,2,1,36.858696007238294,24.356620602773692,23.785893381000513,21.98409255139533,30.824921658104643
1,2,0,2,2,0.0,0.0,0.0,0.0,0.0
1,2,1,0,0,38.71868576331029,21.518970495835074,24.229080393563052,22.232500170426295,24.579546299107605
1,2,1,0,1,33.073269305050786,26.27135453246479,33.65753617590871,20.94317586320492,27.431744404283986
1,2,1,0,2,32.31807371983545,20.01164657958416,24.01314851264944,22.638546764275116,23.598128386261212
1,2,1,1,0,27.050522019906474,25.543521206086744,27.122375857862536,26.546547979181373,24.23690812839218
1,2,1,1,1,38.160657728177505,26.271933602591943,27.362304438667206,30.922007811198352,25.33610086340982
1,2,1,1,2,39.467233040843126,25.259210255353004,24.485016600008173,25.750355873413604,25.583068014427276
1,2,1,2,0,33.29889730668605,23.31892127979991,25.54564247366426,25.925984739250538,25.687141023008177
1,2,1,2,1,32.66516417971453,31.646433220484106,30.62707369220569,33.32264319057939,32.148503433000116
1,2,1,2,2,0.0,0.0,0.0,0.0,0.0
1,2,2,0,0,0.0,0.0,0.0,0.0,0.0
1,2,2,0,1,0.0,0.0,0.0,0.0,0.0
1,2,2,0,2,0.0,0.0,0.0,0.0,0.0
1,2,2,1,0,0.0,0.0,0.0,0.0,0.0
1,2,2,1,1,0.0,0.0,0.0,0.0,0.0
1,2,2,1,2,0.0,0.0,0.0,0.0,0.0
1,2,2,2,0,0.0,0.0,0.0,0.0,0.0
1,2,2,2,1,0.0,0.0,0.0,0.0,0.0
1,2,2,2,2,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,1,0.0,0.0,0.0,0.0,0.0
2,0,0,0,2,0.0,0.0,0.0,0.0,0.0
2,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2,0,0,1,1,0.0,0.0,0.0,0.0,0.0
2,0,0,1,2,0.0,0.0,0.0,0.0,0.0
2,0,0,2,0,0.0,0.0,0.0,0.0,0.0
2,0,0,2,1,0.0,0.0,0.0,0.0,0.0
2,0,0,2,2,0.0,0.0,0.0,0.0,0.0
2,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2,0,1,0,1,0.0,0.0,0.0,0.0,0.0
2,0,1,0,2,0.0,0.0,0.0,0.0,0.0
2,0,1,1,0,0.0,0.0,0.0,0.0,0.0
2,0,1,1,1,0.0,0.0,0.0,0.0,0.0
2,0,1,1,2,0.0,0.0,0.0,0.0,0.0
2,0,1,2,0,0.0,0.0,0.0,0.0,0.0
2,0,1,2,1,0.0,0.0,0.0,0.0,0.0
2,0,1,2,2,0.0,0.0,0.0,0.0,0.0
2,0,2,0,0,0.0,0.0,0.0,0.0,0.0
2,0,2,0,1,0.0,0.0,0.0,0.0,0.0
2,0,2,0,2,0.0,0.0,0.0,0.0,0.0
2,0,2,1,0,0.0,0.0,0.0,0.0,0.0
2,0,2,1,1,0.0,0.0,0.0,0.0,0.0
2,0,2,1,2,0.0,0.0,0.0,0.0,0.0
2,0,2,2,0,0.0,0.0,0.0,0.0,0.0
2,0,2,2,1,0.0,0.0,0.0,0.0,0.0
2,0,2,2,2,0.0,0.0,0.0,0.0,0.0
2,1,0,0,0,0.0,0.0,0.0,0.0,0.0
2,1,0,0,1,0.0,0.0,0.0,0.0,0.0
2,1,0,0,2,0.0,0.0,0.0,0.0,0.0
2,1,0,1,0,0.0,0.0,0.0,0.0,0.0
2,1,0,1,1,0.0,0.0,0.0,0.0,0.0
2,1,0,1,2,0.0,0.0,0.0,0.0,0.0
2,1,0,2,0,0.0,0.0,0.0,0.0,0.0
2,1,0,2,1,0.0,0.0,0.0,0.0,0.0
2,1,0,2,2,0.0,0.0,0.0,0.0,0.0
2,1,1,0,0,0.0,0.0,0.0,0.0,0.0
2,1,1,0,1,0.0,0.0,0.0,0.0,0.0
2,1,1,0,2,0.0,0.0,0.0,0.0,0.0
2,1,1,1,0,0.0,0.0,0.0,0.0,0.0
2,1,1,1,1,0.0,0.0,0.0,0.0,0.0
2,1,1,1,2,0.0,0.0,0.0,0.0,0.0
2,1,1,2,0,0.0,0.0,0.0,0.0,0.0
2,1,1,2,1,0.0,0.0,0.0,0.0,0.0
2,1,1,2,2,0.0,0.0,0.0,0.0,0.0
2,1,2,0,0,0.0,0.0,0.0,0.0,0.0
2,1,2,0,1,0.0,0.0,0.0,0.0,0.0
2,1,2,0,2,0.0,0.0,0.0,0.0,0.0
2,1,2,1,0,0.0,0.0,0.0,0.0,0.0
2,1,2,1,1,0.0,0.0,0.0,0.0,0.0
2,1,2,1,2,0.0,0.0,0.0,0.0,0.0
2,1,2,2,0,0.0,0.0,0.0,0.0,0.0
2,1,2,2,1,0.0,0.0,0.0,0.0,0.0
2,1,2,2,2,0.0,0.0,0.0,0.0,0.0
2,2,0,0,0,0.0,0.0,0.0,0.0,0.0
2,2,0,0,1,0.0,0.0,0.0,0.0,0.0
2,2,0,0,2,0.0,0.0,0.0,0.0,0.0
2,2,0,1,0,0.0,0.0,0.0,0.0,0.0
2,2,0,1,1,0.0,0.0,0.0,0.0,0.0
2,2,0,1,2,0.0,0.0,0.0,0.0,0.0
2,2,0,2,0,0.0,0.0,0.0,0.0,0.0
2,2,0,2,1,0.0,0.0,0.0,0.0,0.0
2,2,0,2,2,0.0,0.0,0.0,0.0,0.0
2,2,1,0,0,0.0,0.0,0.0,0.0,0.0
2,2,1,0,1,0.0,0.0,0.0,0.0,0.0
2,2,1,0,2,0.0,0.0,0.0,0.0,0.0
2,2,1,1,0,0.0,0.0,0.0,0.0,0.0
2,2,1,1,1,0.0,0.0,0.0,0.0,0.0
2,2,1,1,2,0.0,0.0,0.0,0.0,0.0
2,2,1,2,0,0.0,0.0,0.0,0.0,0.0
2,2,1,2,1,0.0,0.0,0.0,0.0,0.0
2,2,1,2,2,0.0,0.0,0.0,0.0,0.0
2,2,2,0,0,0.0,0.0,0.0,0.0,0.0
2,2,2,0,1,0.0,0.0,0.0,0.0,0.0
2,2,2,0,2,0.0,0.0,0.0,0.0,0.0
2,2,2,1,0,0.0,0.0,0.0,0.0,0.0
