,0
2003,-120.0
2004,55.0
2005,56.0
2006,107.0
2007,4.0
2008,81.0
2009,-35.0
2010,90.0
2011,-3.0
2012,85.0
2013,10.0
2014,-38.0
2015,75.0
2016,76.0
2017,80.0
2018,79.0
2019,49.0
2020,-37.0
2021,9.0
2022,61.0
2023,-15.0
2024,77.0
2025,-26.0
2026,-57.0
2027,56.0
2028,0.0
2029,0.0
2030,78.0
2031,45.0
2032,-29.0
2033,-26.0
2034,102.0
2035,10.0
2036,7.0
2037,-105.0
2038,15.0
2039,-14.0
2040,19.0
2041,59.0
2042,47.0
2043,-2.0
2044,63.0
2045,-137.0
2046,-6.0
2047,73.0
2048,-14.0
2049,22.0
2050,-64.0
2051,-22.0
2052,-79.0
2053,-2.0
2054,46.0
2055,-28.0
2056,-11.0
2057,1.0
2058,22.0
2059,-43.0
2060,38.0
2061,-3.0
2062,-12.0
2063,37.0
2064,-45.0
2065,-73.0
2066,-61.0
2067,15.0
2068,21.0
2069,5.0
2070,52.0
2071,31.0
2072,7.0
2073,57.0
2074,18.0
2075,5.0
2076,-49.0
2077,-18.0
2078,-43.0
2079,-38.0
2080,64.0
2081,-20.0
2082,-78.0
2083,18.0
2084,-8.0
2085,49.0
2086,-57.0
2087,-42.0
2088,-2.0
2089,-1.0
2090,-36.0
2091,-77.0
2092,-9.0
2093,-25.0
2094,76.0
2095,38.0
2096,66.0
2097,29.0
2098,28.0
2099,-31.0
2100,73.0
2101,-58.0
2102,-62.0
2103,35.0
2104,-81.0
2105,62.0
2106,-15.0
2107,-3.0
2108,72.0
2109,8.0
2110,78.0
2111,-7.0
2112,-148.0
2113,54.0
2114,-10.0
2115,-24.0
2116,-113.0
2117,45.0
2118,77.0
2119,18.0
2120,-102.0
2121,89.0
2122,-39.0
2123,-28.0
2124,-40.0
2125,69.0
2126,77.0
2127,-33.0
2128,-114.0
2129,29.0
2130,36.0
2131,44.0
2132,16.0
2133,66.0
2134,52.0
2135,28.0
2136,78.0
2137,31.0
2138,37.0
2139,-13.0
2140,-18.0
2141,28.0
2142,-82.0
2143,71.0
2144,-76.0
2145,-16.0
2146,-40.0
2147,-13.0
2148,64.0
2149,-22.0
2150,69.0
2151,11.0
2152,-53.0
2153,41.0
2154,36.0
2155,14.0
2156,32.0
2157,42.0
2158,-80.0
2159,-18.0
2160,90.0
2161,12.0
2162,42.0
2163,73.0
2164,79.0
2165,13.0
2166,-69.0
2167,-37.0
2168,7.0
2169,11.0
2170,3.0
2171,80.0
2172,-12.0
2173,35.0
2174,6.0
2175,-13.0
2176,16.0
2177,-77.0
2178,-3.0
2179,-38.0
2180,46.0
2181,-14.0
2182,-13.0
2183,32.0
2184,-65.0
2185,55.0
2186,25.0
2187,-7.0
2188,30.0
2189,77.0
2190,-7.0
2191,55.0
2192,-24.0
2193,-9.0
2194,80.0
2195,-89.0
2196,-2.0
2197,-1.0
2198,20.0
2199,51.0
2200,-136.0
2201,84.0
2202,-33.0
2203,87.0
2204,12.0
2205,-70.0
2206,-76.0
2207,4.0
2208,14.0
2209,-79.0
2210,-15.0
2211,-37.0
2212,17.0
2213,35.0
2214,44.0
2215,11.0
2216,90.0
2217,20.0
2218,38.0
2219,-22.0
2220,62.0
2221,-14.0
2222,-42.0
2223,11.0
2224,-65.0
2225,-47.0
2226,-44.0
2227,103.0
2228,4.0
2229,43.0
2230,1.0
2231,45.0
2232,36.0
2233,66.0
2234,40.0
2235,-22.0
2236,-61.0
2237,-18.0
2238,-29.0
2239,28.0
2240,-69.0
2241,92.0
2242,-22.0
2243,37.0
2244,51.0
2245,-3.0
2246,-6.0
2247,-1.0
2248,36.0
2249,-21.0
2250,-36.0
2251,-28.0
2252,-50.0
2253,-34.0
2254,54.0
2255,40.0
2256,-39.0
2257,2.0
2258,-31.0
2259,83.0
2260,19.0
2261,59.0
2262,-27.0
2263,22.0
2264,-35.0
2265,14.0
2266,17.0
2267,24.0
2268,30.0
2269,-23.0
2270,92.0
2271,122.0
2272,-30.0
2273,-141.0
2274,-38.0
2275,35.0
2276,8.0
2277,34.0
2278,-72.0
2279,18.0
2280,-39.0
2281,-93.0
2282,32.0
2283,-6.0
2284,87.0
2285,-160.0
2286,2.0
2287,4.0
2288,7.0
2289,-54.0
2290,-6.0
2291,49.0
2292,-66.0
2293,77.0
2294,63.0
2295,-80.0
2296,-82.0
2297,100.0
2298,47.0
2299,4.0
2300,17.0
2301,146.0
2302,75.0
2303,95.0
2304,48.0
2305,-58.0
2306,13.0
2307,6.0
2308,-35.0
2309,29.0
2310,-58.0
2311,-37.0
2312,-34.0
2313,-34.0
2314,-45.0
2315,-44.0
2316,96.0
2317,62.0
2318,54.0
2319,44.0
2320,-22.0
2321,83.0
2322,-66.0
2323,-28.0
2324,-84.0
2325,67.0
2326,12.0
2327,19.0
2328,81.0
2329,-34.0
2330,69.0
2331,-60.0
2332,62.0
2333,-10.0
2334,-18.0
2335,-66.0
2336,2.0
2337,89.0
2338,-39.0
2339,-14.0
2340,-14.0
2341,42.0
2342,-39.0
2343,65.0
2344,35.0
2345,1.0
2346,47.0
2347,89.0
2348,54.0
2349,1.0
2350,-66.0
2351,35.0
2352,16.0
2353,-11.0
2354,50.0
2355,0.0
2356,20.0
2357,121.0
2358,-7.0
2359,22.0
2360,1.0
2361,-19.0
2362,-18.0
2363,-86.0
2364,6.0
2365,18.0
2366,-27.0
2367,92.0
2368,-7.0
2369,7.0
2370,81.0
2371,-46.0
2372,7.0
2373,80.0
2374,57.0
2375,4.0
2376,35.0
2377,19.0
2378,21.0
2379,10.0
2380,74.0
2381,-31.0
2382,-17.0
2383,-8.0
2384,5.0
2385,-8.0
2386,-36.0
2387,16.0
2388,-17.0
2389,2.0
2390,24.0
2391,70.0
2392,33.0
2393,-26.0
2394,70.0
2395,9.0
2396,2.0
2397,-17.0
2398,-15.0
2399,-62.0
2400,-54.0
2401,14.0
2402,-70.0
2403,77.0
2404,64.0
2405,-78.0
2406,-22.0
2407,5.0
2408,19.0
2409,-18.0
2410,68.0
2411,-32.0
2412,94.0
2413,37.0
2414,59.0
2415,-51.0
2416,-33.0
2417,-52.0
2418,-38.0
2419,7.0
2420,-49.0
2421,-62.0
2422,-39.0
2423,9.0
2424,37.0
2425,18.0
2426,8.0
2427,-6.0
2428,-55.0
2429,-51.0
2430,-1.0
2431,12.0
2432,50.0
2433,-21.0
2434,-14.0
2435,27.0
2436,-49.0
2437,59.0
2438,-24.0
2439,58.0
2440,23.0
2441,44.0
2442,-33.0
2443,108.0
2444,-128.0
2445,55.0
2446,-62.0
2447,-16.0
2448,65.0
2449,71.0
2450,-38.0
2451,92.0
2452,-76.0
2453,95.0
2454,-38.0
2455,-30.0
2456,-11.0
2457,41.0
2458,5.0
2459,59.0
2460,0.0
2461,6.0
2462,-13.0
2463,-88.0
2464,8.0
2465,16.0
2466,-14.0
2467,-2.0
2468,-78.0
2469,-40.0
2470,-117.0
2471,-30.0
2472,2.0
2473,50.0
2474,-16.0
2475,29.0
2476,-4.0
2477,59.0
2478,31.0
2479,106.0
2480,56.0
2481,100.0
2482,-99.0
2483,-14.0
2484,34.0
2485,-4.0
2486,-29.0
2487,-90.0
2488,34.0
2489,-40.0
2490,57.0
2491,36.0
2492,-73.0
2493,15.0
2494,49.0
2495,-16.0
2496,44.0
2497,-7.0
2498,17.0
2499,11.0
2500,-21.0
2501,56.0
2502,12.0
2503,-16.0
2504,-133.0
2505,-66.0
2506,4.0
2507,0.0
2508,21.0
2509,17.0
2510,46.0
2511,44.0
2512,24.0
2513,-33.0
2514,-63.0
2515,64.0
2516,31.0
2517,76.0
2518,11.0
2519,53.0
2520,-32.0
2521,-30.0
2522,16.0
2523,-70.0
2524,-65.0
2525,-19.0
2526,25.0
2527,24.0
2528,37.0
2529,-2.0
2530,-11.0
2531,53.0
2532,-86.0
2533,5.0
2534,3.0
2535,-137.0
2536,56.0
2537,33.0
2538,41.0
2539,119.0
2540,-45.0
2541,-89.0
2542,-4.0
2543,24.0
2544,-23.0
2545,13.0
2546,22.0
2547,-16.0
2548,45.0
2549,-2.0
2550,39.0
2551,103.0
2552,49.0
2553,53.0
2554,50.0
2555,11.0
2556,3.0
2557,24.0
2558,-3.0
2559,10.0
2560,52.0
2561,-62.0
2562,103.0
2563,17.0
2564,95.0
2565,56.0
2566,-22.0
2567,-9.0
2568,-4.0
2569,32.0
2570,-126.0
2571,24.0
2572,2.0
2573,18.0
2574,13.0
2575,-8.0
2576,-21.0
2577,-2.0
2578,29.0
2579,-60.0
2580,-14.0
2581,23.0
2582,-52.0
2583,39.0
2584,-120.0
2585,-144.0
2586,69.0
2587,4.0
2588,-6.0
2589,32.0
2590,51.0
2591,33.0
2592,-75.0
2593,-1.0
2594,3.0
2595,70.0
2596,86.0
2597,-10.0
2598,-42.0
2599,55.0
2600,55.0
2601,-24.0
2602,66.0
2603,-36.0
2604,-37.0
2605,-22.0
2606,-9.0
2607,83.0
2608,-11.0
2609,-81.0
2610,-16.0
2611,13.0
2612,15.0
2613,65.0
2614,18.0
2615,72.0
2616,47.0
2617,-18.0
2618,51.0
2619,37.0
2620,101.0
2621,-102.0
2622,5.0
2623,59.0
2624,38.0
2625,-53.0
2626,24.0
2627,42.0
2628,-78.0
2629,-11.0
2630,-55.0
2631,-20.0
2632,57.0
2633,-8.0
2634,-77.0
2635,-35.0
2636,34.0
2637,64.0
2638,22.0
2639,60.0
2640,29.0
2641,34.0
2642,-26.0
2643,5.0
2644,79.0
2645,-114.0
2646,32.0
2647,31.0
2648,-24.0
2649,24.0
2650,-35.0
2651,1.0
2652,38.0
2653,-83.0
2654,52.0
2655,-85.0
2656,85.0
2657,107.0
2658,10.0
2659,18.0
2660,97.0
2661,39.0
2662,6.0
2663,-13.0
2664,17.0
2665,63.0
2666,-48.0
2667,-16.0
2668,10.0
2669,34.0
2670,71.0
2671,67.0
2672,20.0
2673,-63.0
2674,32.0
2675,56.0
2676,16.0
2677,-9.0
2678,26.0
2679,66.0
2680,-58.0
2681,68.0
2682,86.0
2683,31.0
2684,7.0
2685,29.0
2686,20.0
2687,-17.0
2688,-91.0
2689,29.0
2690,-83.0
2691,31.0
2692,-28.0
2693,-11.0
2694,-58.0
2695,62.0
2696,-28.0
2697,92.0
2698,-41.0
2699,-26.0
2700,-75.0
2701,9.0
2702,-26.0
2703,-27.0
2704,91.0
2705,68.0
2706,-12.0
2707,98.0
2708,91.0
2709,17.0
2710,19.0
2711,49.0
2712,64.0
2713,-72.0
2714,-74.0
2715,4.0
2716,-23.0
2717,-84.0
2718,32.0
2719,-59.0
2720,-121.0
2721,42.0
2722,-21.0
2723,-44.0
2724,-113.0
2725,93.0
2726,-7.0
2727,21.0
2728,-57.0
2729,-46.0
2730,-56.0
2731,44.0
2732,17.0
2733,57.0
2734,7.0
2735,-48.0
2736,65.0
2737,1.0
2738,56.0
2739,-43.0
2740,36.0
2741,16.0
2742,73.0
2743,35.0
2744,15.0
2745,7.0
2746,-36.0
2747,28.0
2748,-52.0
2749,-24.0
2750,55.0
2751,-25.0
2752,5.0
2753,88.0
2754,43.0
2755,-26.0
2756,32.0
2757,0.0
2758,38.0
2759,-18.0
2760,-21.0
2761,106.0
2762,44.0
2763,33.0
2764,-43.0
2765,-38.0
2766,38.0
2767,6.0
2768,42.0
2769,-17.0
2770,-22.0
2771,-30.0
2772,-3.0
2773,-63.0
2774,75.0
2775,-17.0
2776,-74.0
2777,12.0
2778,9.0
2779,-101.0
2780,60.0
2781,33.0
2782,19.0
2783,48.0
2784,-20.0
2785,63.0
2786,46.0
2787,-54.0
2788,-59.0
2789,43.0
2790,74.0
2791,19.0
2792,20.0
2793,-75.0
2794,-19.0
2795,-17.0
2796,96.0
2797,-136.0
2798,-108.0
2799,82.0
2800,74.0
2801,6.0
2802,38.0
2803,-29.0
2804,0.0
2805,-13.0
2806,-43.0
2807,-67.0
2808,-16.0
2809,-70.0
2810,86.0
2811,46.0
2812,-55.0
2813,82.0
2814,-59.0
2815,46.0
2816,-7.0
2817,-8.0
2818,-74.0
2819,46.0
2820,19.0
2821,86.0
2822,-60.0
2823,21.0
2824,34.0
2825,-45.0
2826,89.0
2827,10.0
2828,16.0
2829,15.0
2830,10.0
2831,-8.0
2832,-73.0
2833,76.0
2834,22.0
2835,-66.0
2836,82.0
2837,13.0
2838,13.0
2839,45.0
2840,-62.0
2841,-24.0
2842,-44.0
2843,-27.0
2844,20.0
2845,-95.0
2846,47.0
2847,-25.0
2848,12.0
2849,-20.0
2850,-52.0
2851,24.0
2852,52.0
2853,-86.0
2854,-63.0
2855,12.0
2856,27.0
2857,34.0
2858,47.0
2859,-118.0
2860,16.0
2861,10.0
2862,-90.0
2863,-31.0
2864,29.0
2865,-3.0
2866,23.0
2867,-55.0
2868,65.0
2869,24.0
2870,87.0
2871,-24.0
2872,-14.0
2873,40.0
2874,135.0
2875,11.0
2876,-56.0
2877,-13.0
2878,-87.0
2879,6.0
2880,24.0
2881,-155.0
2882,-3.0
2883,-75.0
2884,29.0
2885,-15.0
2886,-19.0
2887,17.0
2888,14.0
2889,45.0
2890,24.0
2891,-76.0
2892,20.0
2893,-40.0
2894,-23.0
2895,6.0
2896,-21.0
2897,-35.0
2898,-103.0
2899,31.0
2900,18.0
2901,-15.0
2902,9.0
2903,-18.0
2904,60.0
2905,-22.0
2906,-62.0
2907,-16.0
2908,26.0
2909,19.0
2910,-20.0
2911,-12.0
2912,41.0
2913,43.0
2914,-39.0
2915,50.0
2916,9.0
2917,61.0
2918,-160.0
2919,21.0
2920,73.0
2921,-107.0
2922,55.0
2923,57.0
2924,5.0
2925,-50.0
2926,2.0
2927,17.0
2928,-7.0
2929,-36.0
2930,-86.0
2931,-6.0
2932,18.0
2933,112.0
2934,38.0
2935,62.0
2936,-11.0
2937,-69.0
2938,-3.0
2939,81.0
2940,21.0
2941,25.0
2942,57.0
2943,-66.0
2944,27.0
2945,-93.0
2946,-115.0
2947,50.0
2948,-79.0
2949,-23.0
2950,-13.0
2951,-8.0
2952,69.0
2953,92.0
2954,-61.0
2955,-76.0
2956,40.0
2957,86.0
2958,-53.0
2959,-17.0
2960,64.0
2961,-1.0
2962,-10.0
2963,8.0
2964,6.0
2965,20.0
2966,-69.0
2967,11.0
2968,47.0
2969,24.0
2970,75.0
2971,53.0
2972,21.0
2973,36.0
2974,-19.0
2975,-10.0
2976,46.0
2977,77.0
2978,94.0
2979,-9.0
2980,41.0
2981,13.0
2982,14.0
2983,54.0
2984,10.0
2985,-55.0
2986,19.0
2987,-20.0
2988,-10.0
2989,-129.0
2990,-90.0
2991,-13.0
2992,113.0
2993,-17.0
2994,5.0
2995,-58.0
2996,-28.0
2997,25.0
2998,31.0
2999,71.0
3000,60.0
3001,43.0
3002,-3.0
3003,57.0
3004,-5.0
3005,-7.0
3006,8.0
3007,33.0
3008,97.0
3009,75.0
3010,44.0
3011,-42.0
3012,-104.0
3013,34.0
3014,-34.0
3015,8.0
3016,-84.0
3017,-12.0
3018,33.0
3019,-8.0
3020,-32.0
3021,18.0
3022,-1.0
3023,-81.0
3024,67.0
3025,56.0
3026,72.0
3027,19.0
3028,46.0
3029,90.0
3030,44.0
3031,-28.0
3032,-26.0
3033,18.0
3034,-39.0
3035,45.0
3036,-34.0
3037,-73.0
3038,86.0
3039,35.0
3040,48.0
3041,16.0
3042,-72.0
3043,58.0
3044,37.0
3045,23.0
3046,80.0
3047,46.0
3048,-38.0
3049,-113.0
3050,1.0
3051,-32.0
3052,8.0
3053,51.0
3054,2.0
3055,-3.0
3056,-42.0
3057,-45.0
3058,-23.0
3059,29.0
3060,-78.0
3061,79.0
3062,44.0
3063,-58.0
3064,41.0
3065,-30.0
3066,52.0
3067,-10.0
3068,69.0
3069,36.0
3070,-24.0
3071,-15.0
3072,20.0
3073,57.0
3074,6.0
3075,43.0
3076,60.0
3077,29.0
3078,11.0
3079,7.0
3080,-23.0
3081,-7.0
3082,-40.0
3083,50.0
3084,-2.0
3085,9.0
3086,20.0
3087,-8.0
3088,40.0
3089,39.0
3090,-3.0
3091,71.0
3092,48.0
3093,-13.0
3094,-28.0
3095,62.0
3096,4.0
3097,-6.0
3098,-47.0
3099,-19.0
3100,26.0
3101,-41.0
3102,54.0
3103,-33.0
3104,60.0
3105,6.0
3106,-52.0
3107,-9.0
3108,57.0
3109,-32.0
3110,58.0
3111,-66.0
3112,87.0
3113,-68.0
3114,76.0
3115,-12.0
3116,-43.0
3117,54.0
3118,-36.0
3119,-70.0
3120,49.0
3121,41.0
3122,38.0
3123,-17.0
3124,-89.0
3125,66.0
3126,-88.0
3127,77.0
3128,49.0
3129,5.0
3130,-16.0
3131,-160.0
3132,50.0
3133,-92.0
3134,64.0
3135,19.0
3136,-15.0
3137,-35.0
3138,43.0
3139,-58.0
3140,50.0
3141,23.0
3142,-39.0
3143,37.0
3144,8.0
3145,41.0
3146,28.0
3147,59.0
3148,83.0
3149,-16.0
3150,-72.0
3151,3.0
3152,-108.0
3153,19.0
3154,12.0
3155,63.0
3156,104.0
3157,36.0
3158,-34.0
3159,4.0
3160,-14.0
3161,-66.0
3162,-1.0
3163,10.0
3164,22.0
3165,24.0
3166,-7.0
3167,28.0
3168,95.0
3169,3.0
3170,15.0
3171,45.0
3172,6.0
3173,-12.0
3174,-9.0
3175,-45.0
3176,20.0
3177,46.0
3178,-132.0
3179,10.0
3180,-60.0
3181,-2.0
3182,23.0
3183,-84.0
3184,-8.0
3185,-8.0
3186,-42.0
3187,-140.0
3188,88.0
3189,100.0
3190,-68.0
3191,46.0
3192,-46.0
3193,7.0
3194,45.0
3195,28.0
3196,69.0
3197,2.0
3198,33.0
3199,-79.0
3200,-78.0
3201,-81.0
3202,64.0
3203,16.0
3204,28.0
3205,-134.0
3206,-9.0
3207,-48.0
3208,22.0
3209,-119.0
3210,15.0
3211,95.0
3212,-33.0
3213,-94.0
3214,-14.0
3215,34.0
3216,78.0
3217,18.0
3218,3.0
3219,100.0
3220,43.0
3221,39.0
3222,116.0
3223,-87.0
3224,33.0
3225,59.0
3226,-16.0
3227,-9.0
3228,-33.0
3229,-6.0
3230,-33.0
3231,-61.0
3232,0.0
3233,-50.0
3234,66.0
3235,-1.0
3236,-8.0
3237,-61.0
3238,37.0
3239,-77.0
3240,56.0
3241,86.0
3242,-101.0
3243,65.0
3244,-37.0
3245,13.0
3246,-1.0
3247,-15.0
3248,-120.0
3249,70.0
3250,-44.0
3251,133.0
3252,-57.0
3253,30.0
3254,37.0
3255,-11.0
3256,16.0
3257,39.0
3258,-131.0
3259,-43.0
3260,-29.0
3261,-32.0
3262,41.0
3263,-3.0
3264,-12.0
3265,5.0
3266,-50.0
3267,22.0
3268,-55.0
3269,66.0
3270,8.0
3271,-1.0
3272,60.0
3273,-23.0
3274,-87.0
3275,20.0
3276,-16.0
3277,-68.0
3278,-47.0
3279,-17.0
3280,63.0
3281,-13.0
3282,34.0
3283,37.0
3284,39.0
3285,20.0
3286,52.0
3287,42.0
3288,-24.0
3289,7.0
3290,50.0
3291,68.0
3292,-69.0
3293,-21.0
3294,3.0
3295,-15.0
3296,-14.0
3297,-29.0
3298,-65.0
3299,-19.0
3300,7.0
3301,-5.0
3302,-26.0
3303,-51.0
3304,105.0
3305,-10.0
3306,22.0
3307,59.0
3308,-36.0
3309,-126.0
3310,-12.0
3311,9.0
3312,61.0
3313,4.0
3314,-3.0
3315,-11.0
3316,26.0
3317,0.0
3318,37.0
3319,-41.0
3320,-16.0
3321,-6.0
3322,-34.0
3323,53.0
3324,-62.0
3325,20.0
3326,145.0
3327,2.0
3328,-49.0
3329,78.0
3330,-49.0
3331,-35.0
3332,-124.0
3333,-8.0
3334,-9.0
3335,-4.0
3336,14.0
3337,21.0
3338,58.0
3339,-18.0
3340,-18.0
3341,26.0
3342,46.0
3343,78.0
3344,-42.0
3345,49.0
3346,-19.0
3347,3.0
3348,13.0
3349,97.0
3350,-64.0
3351,-35.0
3352,-45.0
3353,36.0
3354,3.0
3355,-13.0
3356,-32.0
3357,-6.0
3358,-115.0
3359,59.0
3360,26.0
3361,-28.0
3362,40.0
3363,-8.0
3364,-113.0
3365,16.0
3366,-58.0
3367,23.0
3368,11.0
3369,-40.0
3370,0.0
3371,70.0
3372,-27.0
3373,-111.0
3374,55.0
3375,37.0
3376,-59.0
3377,1.0
3378,-18.0
3379,30.0
3380,53.0
3381,11.0
3382,72.0
3383,-34.0
3384,-54.0
3385,31.0
3386,-8.0
3387,-5.0
3388,-36.0
3389,39.0
3390,95.0
3391,-85.0
3392,52.0
3393,1.0
3394,-4.0
3395,58.0
3396,-11.0
3397,39.0
3398,-3.0
3399,44.0
3400,-64.0
3401,27.0
3402,-64.0
3403,-96.0
3404,-37.0
3405,37.0
3406,32.0
3407,-58.0
3408,-5.0
3409,40.0
3410,107.0
3411,14.0
3412,-89.0
3413,10.0
3414,-41.0
3415,-26.0
3416,-63.0
3417,-75.0
3418,-43.0
3419,-67.0
3420,-195.0
3421,59.0
3422,0.0
3423,38.0
3424,29.0
3425,-113.0
3426,-18.0
3427,64.0
3428,23.0
3429,7.0
3430,-6.0
3431,-41.0
3432,-23.0
3433,-18.0
3434,-64.0
3435,-15.0
3436,-8.0
3437,-17.0
3438,21.0
3439,54.0
3440,48.0
3441,-13.0
3442,40.0
3443,54.0
3444,84.0
3445,65.0
3446,43.0
3447,-23.0
3448,21.0
3449,-4.0
3450,39.0
3451,62.0
3452,57.0
3453,-89.0
3454,-15.0
3455,47.0
3456,-19.0
3457,-10.0
3458,52.0
3459,-45.0
3460,39.0
3461,-86.0
3462,-28.0
3463,-14.0
3464,-109.0
3465,22.0
3466,-21.0
3467,41.0
3468,-22.0
3469,-35.0
3470,4.0
3471,56.0
3472,12.0
3473,-15.0
3474,31.0
3475,-14.0
3476,71.0
3477,-84.0
3478,-15.0
3479,-37.0
3480,-17.0
3481,-57.0
3482,-51.0
3483,-1.0
3484,-191.0
3485,99.0
3486,15.0
3487,-94.0
3488,19.0
3489,36.0
3490,-2.0
3491,-40.0
3492,73.0
3493,-63.0
3494,-46.0
3495,-17.0
3496,-9.0
3497,-33.0
3498,46.0
3499,33.0
3500,94.0
3501,-57.0
3502,32.0
3503,10.0
3504,-82.0
3505,39.0
3506,3.0
3507,26.0
3508,-75.0
3509,6.0
3510,-94.0
3511,-48.0
3512,52.0
3513,-24.0
3514,-44.0
3515,-46.0
3516,74.0
3517,-1.0
3518,-90.0
3519,37.0
3520,-51.0
3521,-130.0
3522,68.0
3523,-20.0
3524,-23.0
3525,-75.0
3526,-69.0
3527,52.0
3528,-29.0
3529,97.0
3530,-60.0
3531,-17.0
3532,-38.0
3533,16.0
3534,19.0
3535,-20.0
3536,110.0
3537,33.0
3538,2.0
3539,33.0
3540,-32.0
3541,10.0
3542,-9.0
3543,10.0
3544,4.0
3545,-203.0
3546,-3.0
3547,-106.0
3548,-66.0
3549,-5.0
3550,29.0
3551,33.0
3552,-84.0
3553,-21.0
3554,-17.0
3555,41.0
3556,36.0
3557,12.0
3558,-17.0
3559,60.0
3560,55.0
3561,-89.0
3562,29.0
3563,68.0
3564,-27.0
3565,17.0
3566,39.0
3567,5.0
3568,-22.0
3569,-57.0
3570,16.0
3571,-3.0
3572,29.0
3573,27.0
3574,20.0
3575,-31.0
3576,74.0
3577,3.0
3578,72.0
3579,53.0
3580,23.0
3581,31.0
3582,65.0
3583,-43.0
3584,15.0
3585,-11.0
3586,54.0
3587,-28.0
3588,16.0
3589,31.0
3590,87.0
3591,61.0
3592,-3.0
3593,52.0
3594,104.0
3595,-5.0
3596,0.0
3597,19.0
3598,-40.0
3599,24.0
3600,38.0
3601,5.0
3602,-71.0
3603,38.0
3604,62.0
3605,22.0
3606,18.0
3607,37.0
3608,29.0
3609,2.0
3610,36.0
3611,-20.0
3612,19.0
3613,-23.0
3614,-28.0
3615,-44.0
3616,0.0
3617,-82.0
3618,-16.0
3619,-1.0
3620,63.0
3621,-50.0
3622,-53.0
3623,16.0
3624,6.0
3625,-124.0
3626,-4.0
3627,-40.0
3628,-25.0
3629,-50.0
3630,23.0
3631,60.0
3632,15.0
3633,-26.0
3634,-29.0
3635,21.0
3636,71.0
3637,-81.0
3638,-31.0
3639,5.0
3640,45.0
3641,6.0
3642,12.0
3643,40.0
3644,7.0
3645,50.0
3646,-27.0
3647,-75.0
3648,-20.0
3649,33.0
3650,39.0
3651,-56.0
3652,-71.0
3653,75.0
3654,48.0
3655,74.0
3656,-43.0
3657,-16.0
3658,-12.0
3659,-31.0
3660,33.0
3661,-35.0
3662,13.0
3663,44.0
3664,-38.0
3665,33.0
3666,25.0
3667,-120.0
3668,45.0
3669,72.0
3670,18.0
3671,65.0
3672,3.0
3673,-55.0
3674,49.0
3675,-88.0
3676,-67.0
3677,52.0
3678,-16.0
3679,-52.0
3680,35.0
3681,27.0
3682,-29.0
3683,101.0
3684,-22.0
3685,17.0
3686,-34.0
3687,-98.0
3688,26.0
3689,5.0
3690,80.0
3691,23.0
3692,-27.0
3693,43.0
3694,0.0
3695,-76.0
3696,-40.0
3697,26.0
3698,-39.0
3699,35.0
3700,-10.0
3701,77.0
3702,42.0
3703,-18.0
3704,-51.0
3705,-82.0
3706,30.0
3707,24.0
3708,-70.0
3709,14.0
3710,-49.0
3711,20.0
3712,-19.0
3713,10.0
3714,-115.0
3715,13.0
3716,25.0
3717,45.0
3718,-6.0
3719,-47.0
3720,120.0
3721,94.0
3722,1.0
3723,8.0
3724,-9.0
3725,17.0
3726,-82.0
3727,24.0
3728,13.0
3729,-88.0
3730,71.0
3731,48.0
3732,20.0
3733,14.0
3734,37.0
3735,53.0
3736,0.0
3737,47.0
3738,50.0
3739,44.0
3740,-1.0
3741,-61.0
3742,1.0
3743,-51.0
3744,76.0
3745,56.0
3746,-28.0
3747,7.0
3748,11.0
3749,13.0
3750,13.0
3751,-89.0
3752,45.0
3753,-32.0
3754,69.0
3755,49.0
3756,5.0
3757,74.0
3758,45.0
3759,-39.0
3760,-4.0
3761,2.0
3762,-21.0
3763,58.0
3764,-14.0
3765,7.0
3766,-45.0
3767,62.0
3768,-49.0
3769,-42.0
3770,-7.0
3771,-11.0
3772,4.0
3773,28.0
3774,-131.0
3775,86.0
3776,3.0
3777,42.0
3778,56.0
3779,-24.0
3780,-21.0
3781,-60.0
3782,-67.0
3783,100.0
3784,49.0
3785,9.0
3786,73.0
3787,44.0
3788,-69.0
3789,20.0
3790,-11.0
3791,-14.0
3792,-36.0
3793,-20.0
3794,-26.0
3795,-8.0
3796,-23.0
3797,41.0
3798,21.0
3799,-15.0
3800,-35.0
3801,43.0
3802,25.0
3803,74.0
3804,56.0
3805,-26.0
3806,65.0
3807,-27.0
3808,-14.0
3809,70.0
3810,-49.0
3811,-51.0
3812,41.0
3813,-132.0
3814,70.0
3815,44.0
3816,-46.0
3817,15.0
3818,-79.0
3819,-1.0
3820,-75.0
3821,44.0
3822,9.0
3823,-16.0
3824,-47.0
3825,27.0
3826,50.0
3827,30.0
3828,6.0
3829,4.0
3830,8.0
3831,10.0
3832,13.0
3833,80.0
3834,11.0
3835,-90.0
3836,6.0
3837,-24.0
3838,-47.0
3839,50.0
3840,20.0
3841,-68.0
3842,-10.0
3843,-5.0
3844,-13.0
3845,-32.0
3846,-53.0
3847,14.0
3848,24.0
3849,49.0
3850,-41.0
3851,-51.0
3852,61.0
3853,26.0
3854,11.0
3855,0.0
3856,-4.0
3857,45.0
3858,-25.0
3859,89.0
3860,-18.0
3861,-46.0
3862,-51.0
3863,60.0
3864,54.0
3865,60.0
3866,-17.0
3867,-60.0
3868,-156.0
3869,2.0
3870,4.0
3871,42.0
3872,-43.0
3873,-39.0
3874,-4.0
3875,-45.0
3876,4.0
3877,43.0
3878,43.0
3879,-51.0
3880,44.0
